,resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,average_temp,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score
162,2,"{'id': 30502108, 'resource_state': 1}",BCS dad run,9769.7,3198,3203,22.2,Run,0.0,2855348843,C741F8DB-3F2D-4F05-9934-5423B5FA023B,3028087398.0,2019-11-10T14:34:00Z,2019-11-10T06:34:00Z,(GMT-08:00) America/Los_Angeles,-28800.0,"[37.401407, -122.066744]","[37.401433, -122.06535]",,,,37.401407,-122.066744,1,1,0,3,0,"{'id': 'a2855348843', 'summary_polyline': 'w}gcFdd`hVDDBNNFH^Ah@Kd@Bl@AZGb@EFDXPZ?f@BLVXTHHJ?XED@VGXYH]?WE]?SJk@LQJO@a@B]?q@Je@?{@J{@?SDKHSA[LGC[?KIeASg@SKASSg@Uw@AKDO@s@[IIMCCCGDIAEEWA]HYBEEQAGBIHQJe@J_@OS@{@Ei@MOFk@BiAEwAWIDICCJ@F@IE?GGEDE@IJ[JoBTc@CcAU{@K[A[Ds@CYFg@@a@FgAGm@Fs@EEBaAKg@QWCOGWCy@C}@@WCe@@c@CIEgFDiCGu@@WCc@BYGWBc@?wBEY@_AAyAD}@AiAJYE_A@_ACcD?sBBaACw@DmCE]BUCeC?e@?[D_AA[EiFA_AGgAFWFg@Dk@N{@Hg@LgA@a@CmAWg@AOE_@@_@IOM[Ia@?SDKQc@Kw@CW@ME?GFc@@YCOECYKUCg@WoD[e@O[CSIK?]GcAIUEsAMKEOBqBGOB{@BuAJ_@AMGIOA]CCCG@SLaAZoBHSL_ALk@@WHYLy@HaANq@J_ATiAHs@ZkB^{AJw@H}@KiBQu@M]AOFL\\fBHfAEp@aAxFEh@K\\Gn@IVAZMn@Gf@eB|JMzAGNEhAHNJBp@Er@?n@ItABp@CnAPx@B`BTJAHDh@Dj@P^B^Hd@@rBVT@FCDDh@FCl@Gb@@NFBlALP?NDFFv@H`@RHFJ@v@BrANb@NjADdAEfB_@xBYnDBVATBfBCTDTAz@DlDEn@G\\Hf@Ax@Dn@@^Er@@r@GbAB~@CT@hACD?LNj@@`@Nf@CBDh@Kb@EX?ZElAAXCJDh@Gj@D~@ATGPDz@CNB`@@j@EZBr@?h@DjCD`ACb@D`AAf@B`@Cz@DtBATDb@B`@R`@DHBpAHNC~@F|@IjCOh@Fb@?TH\\HV?XJh@@h@Av@KF@NEPDXMNCb@?r@G@Q\\FFTL@f@MzADj@AVBr@TVKh@EPGv@D^OL@f@HNH|ANTJBDHDb@P`ART@NF~@NDEFBZNd@YPE`@UBFFDr@IPFj@Iv@@VG^AXQV?HIXDd@?FENBHFN?ZGLIIOJQLKEKLQ@OAYIMMG_@E]YEIAg@IKAI?GHPCg@L_@?g@EGBc@AEBOEo@GKIEGICMMICEBUAUDa@AKHQ@KEQFUHMDKUuA', 'resource_state': 2}",False,False,False,False,everyone,False,,False,3028087398,3.055,7.9,,,False,,,False,False,18.2,3.0,0,0,False,
163,2,"{'id': 30502108, 'resource_state': 1}",Prepping for weekend run,7133.5,2111,2140,87.5,Run,0.0,2843769651,015EF2EA-E6ED-41D4-BABF-19D1FD62C3B8,3014741652.0,2019-11-05T20:07:54Z,2019-11-05T12:07:54Z,(GMT-08:00) America/Los_Angeles,-28800.0,"[37.333, -122.088694]","[37.332854, -122.088525]",,,,37.333,-122.088694,7,1,0,1,0,"{'id': 'a2843769651', 'summary_polyline': 'grzbFjmdhVELYPCFg@L_@Pm@N]XQD[NcAp@QHOTWVOHYZiAbBa@ZWFQJUR[j@ERFj@DJEf@D`@AXJd@HRf@Xl@TL?PHp@LDCJBHGX?PCd@Hl@`@LDVX|BzAx@jARf@BLTXRd@JJ`@r@Lb@\\t@BJFHTp@JPDZJTNZJH@VDVDJVTJPPx@AT[r@[TKRG\\q@|@IDKZE^?VCDEV@j@EV@VG\\Yd@k@ZGFMn@?TMXAPHTDz@CRGLCLa@\\MTQNEJANYl@QHKJGRUPMTSJSTSb@e@^IPKd@W^ENEVM\\Gv@GLEVOVI\\KNc@XGPOJKRAJKNUp@a@n@Kh@QTKZQZI\\IJCNMVGT]x@CNAj@Of@?NS~@CDA\\Ij@MZBnAGRUXGNOREn@GLIHELQLMXGX?X@HAF@^DZEV?d@D\\?LK~@?LGFEj@?`@IXLh@NXDT?h@NxBERBt@BZNd@Fb@Gz@@FI^DL?h@BJEV@f@IZ?r@If@A\\?HIZAXKh@Az@ENCt@CBCp@CBKb@@TCVKVAZEPY?SIg@m@GaAIc@?[BW?_@c@w@EYIMIc@AQH}@FSBk@Pm@?MTcAJ[BWNg@@g@Fc@Fi@?QBO?]@a@CYAUNo@OcAEKUSUAMDI?[QCGCc@Ac@J[HODABKJODWLYDWCm@CI?MVs@AiBDUPSJeA?[BWJYPYLe@DCNyALe@`@a@NSJa@NUFGH[Fe@GMIKWKI@SD_@Bi@N_@TY\\EBMBGAEEBGPQBMFIb@]RIX?RHh@QFEFAD@LGXIT?DCRETOLCRQNGPADELCHMZ}@HUV[La@P_@HYf@{@?QLS?YJYLOFSFCVy@ZaABi@LYLOJC@EFAHULKDO\\a@HOt@c@LO`@q@ZMNKJUFk@PWLGRO\\k@FUFg@ImA?ERU?UPcAJUXMJ?JIJUH_@@WL}@Es@Dm@DQR[^YLY@OTi@XKN?LAZW@KC]O]KQGYKIW]I]WUQIEG]kAEw@]i@Mc@e@s@EQKQMa@e@y@IGKCMOEA[o@KEGKKEIQ]QI]a@y@YQSI_@YKEo@E_AHa@?a@SOAa@Q_@YWm@EWAY@SGc@CMMOI[B_@Ve@XY^OTQTWNYPOFID?LYTUZc@NYDWFKXMXGLMFAt@e@RG\\SPEHIFC\\DLENALEZ]`@m@FEGC', 'resource_state': 2}",False,False,False,False,everyone,False,,False,3014741652,3.379,6.1,,,False,,,False,False,183.0,103.6,6,0,False,
164,2,"{'id': 30502108, 'resource_state': 1}",The full BCS dad group,9625.4,3282,3382,127.9,Run,0.0,2785976930,1D935F45-A751-4306-A9DE-4355304A06F6,2952231085.0,2019-10-13T14:06:47Z,2019-10-13T07:06:47Z,(GMT-08:00) America/Los_Angeles,-25200.0,"[37.330377, -122.086154]","[37.330302, -122.08611]",,,,37.330377,-122.086154,3,3,0,5,0,"{'id': 'a2785976930', 'summary_polyline': 'yazbFn}chVi@`@QB{ApAm@Xg@d@aA\\e@Ak@PIPHJFRDXCRYv@GDQr@UXe@Xe@Ni@d@k@Lq@XiAv@UV{@`@SPa@t@m@d@oAfBg@Xo@POLOh@Bl@Pj@Et@HdAFLRNnA\\fADfAEt@Zp@b@v@dAp@p@~@pAjAbAl@bA^dA`@v@VhAd@|@ZbAx@zAJn@@\\I\\y@`@{@tA_@TMPWnAGl@Eb@Bt@ATSf@KJ[HW`@IVAhANl@K|@KVgA`ACVg@XSb@k@t@y@f@]^aAvAOx@GbAe@fB_@TGLEJA`@MRG\\[z@CPw@|AK^c@fAIb@_@`AOfA_@hAS|AQd@ANBn@Ir@i@zAcAdBK~@H`A@z@Ej@CxAKr@Bd@Hf@J~BLh@BjCXhAD^C~@@z@FTAf@Sf@MhAU`ACDMdAAb@Bh@ExAGh@SZEx@[~@Mn@@j@Ir@ArAEZYbA@XQt@E~AAlBk@`BQfAA^@n@PdADvAAJ_@dAM`ADf@C`APnA[`BC\\Sh@In@Af@Uh@S|@?JI\\?h@HXCn@Hd@EIC_AIc@?q@v@cCNeAf@gC?w@MwA?y@EWl@cCFc@Ge@Cm@Oy@?UVaCr@_DGu@@o@Nw@Fy@\\gBDCIa@?UF[EK@eBGe@KQy@a@AcAO{@Bm@_@u@K[AYOc@CYp@sDTs@RmA\\yA?qCNkBOu@]i@SSg@GUMIK?GT{@n@gA@yBZeAHwA^iAJ}An@mBJaBPa@h@k@r@}AEUY_@s@Qm@Jg@Tk@d@O@RUHYr@q@x@UdA_@`@D^Nj@c@p@a@f@KNMLg@b@kAlAiCVaAn@cBH}@To@RS~@{ARc@dBcBd@u@TQh@kAj@]\\g@Fi@Su@@[P_ARk@`AqALiCRgAx@kAb@qAz@q@HOSy@UO]e@Og@W[}@cDa@q@}@cCYi@][Ui@YYOa@S_@k@Oe@WaA{@S]_@YmAB}@EkAUs@]OYAgBG[Eg@Nc@`@{@NQfAm@t@aAb@aAx@{@rAs@VGhA_Af@Qp@E\\O\\]dAc@`@o@\\q@FQAYOu@HWRMv@K`@Q~@i@zCoBv@q@', 'resource_state': 2}",False,False,False,False,everyone,False,,False,2952231085,2.933,6.1,,,False,,,False,False,197.4,103.6,1,0,False,
165,2,"{'id': 30502108, 'resource_state': 1}",BCS dad run,8048.3,3113,3123,184.8,Run,0.0,2707894865,91F726B9-556F-43C6-9A5F-DBF5B2E44938,2870872306.0,2019-09-14T14:10:41Z,2019-09-14T07:10:41Z,(GMT-08:00) America/Los_Angeles,-25200.0,"[37.330252, -122.086067]","[37.330237, -122.085909]",,,,37.330252,-122.086067,2,1,0,2,0,"{'id': 'a2707894865', 'summary_polyline': 'aazbF||chVCRwD~Ci@TaAP{@Ci@HKZR|@?VIVcArBQJe@J}@x@gB`@sAjAsAp@e@j@e@^Wd@[`@GPwBlA[n@CXPx@EdBH^`@n@`Bj@|@@fAId@Rv@j@nB|BRFZRZb@b@jAb@j@HXRXj@`BRTx@|AJl@n@pATZH^@l@I\\e@n@g@jAe@f@MXQjAAhAGj@_@`Ae@\\MRKZ?PK\\?RHl@CZI`@_@|@k@d@EXFb@Ll@Fr@\\dAHb@JRHt@Nn@Dd@PZPNf@x@@FJHBNLBDFH\\@PZb@JXF@NVZXTr@TX@HBl@Nd@?b@JLFl@GTAx@Lp@Er@@\\BFPHb@t@ANDDFVHLHl@HPCXJp@ETLr@AHBD@f@?FOXC`@Pr@@REdADl@Ah@Dl@FJDj@J`@?j@HNFn@@j@MPMnAAj@Ld@Ef@K\\Sd@]`@WLe@H]O?c@Ju@V_ABSLMH[AKH}@Ce@MWi@[]Dk@PEMXM@Gh@e@GTKHoAj@KT[TOFQ?KHBPTn@^DVKXFD\\KVWH]Ku@LMA_@WUy@[a@MIo@OA]BMT]De@GEc@Hg@?iBe@]e@q@c@oAkAc@s@K_@Xy@h@}@Po@AMKK_@SG_@ILECEMCa@Do@FQH{@HYDc@l@uA@QKu@FK\\MNMFUDu@WsADQTYVg@[MEBMCCQ@q@\\mANWPQEKWJOE@a@H[\\u@\\]AQMAe@PQRSb@YZO`@MLQ?CQH_@FO@Uj@yBEo@BKh@{@p@a@Xc@`@a@ZEXXHXLPZhADTRb@f@`@BCFi@EO@KO_@AIUSK[?iAE]k@w@Co@Qw@IqAh@[l@{@Fy@G]AYLs@?O^w@r@m@Py@Ck@Ha@H{AHSn@w@Nk@Vg@f@YPS?o@Eg@Qc@g@o@G_@y@{Ae@wAk@cAGSQYI]o@s@GY_Aq@WWqAyAWi@eA}@s@a@sBHYIUQo@SSQU]I]@iAO{@R{@N[REn@g@Xa@j@e@Vg@x@s@JAj@m@vAw@R]NMt@e@\\?j@Ih@i@bAW`A}ATo@@UC]Mk@J]VIz@CTIlBqAhA_Az@a@NSRg@', 'resource_state': 2}",False,False,False,False,everyone,False,,False,2870872306,2.585,5.4,,,False,,,False,False,270.2,103.6,0,0,False,
166,2,"{'id': 30502108, 'resource_state': 1}",I lost my shape,5979.6,1877,1906,87.6,Run,0.0,2700696124,8AB6F557-33E1-44AE-A793-3AA51C65A0BE,2863408243.0,2019-09-11T23:32:28Z,2019-09-11T16:32:28Z,(GMT-08:00) America/Los_Angeles,-25200.0,"[37.365155, -122.137053]","[37.365246, -122.137232]",,,,37.365155,-122.137053,0,3,0,1,0,"{'id': 'a2700696124', 'summary_polyline': 'e{`cFr{mhV]g@}@y@k@eA[_@KS]c@Wo@EG]M_@g@Qg@MUm@wAYe@]e@IQ_@i@Wm@Ye@_@g@I[LeA@WFYDa@?o@Dg@A}@I[?OBK?WMm@F[@UKUq@w@iAa@}@m@o@UMMa@SQUc@_@UIOKqBo@cACGCSQcAm@][Wq@E]KO]UIKo@WU?QDI?e@EGEk@c@OYI_@QOk@KSGUCc@?s@Qa@@{AEY?i@DQD_@Bk@Jy@Oc@OcBOUG}@AQ@WEWFy@MQ@UAg@D_@G_ABWFg@?KCGEMAMGMKKC[YMGGIGYOQMY_@iAS]K_@Wq@qAuBWQM?]FMJILCPGFCXMNMj@CDE@CLQh@EZKd@G~@Q`@WT]?UG]BSJKRGXAp@C`@?h@Gr@Dd@Ih@CDAbAWv@G^K^C\\GPALKPI`@Cz@Eb@B~@Ap@Dn@ATCH@h@A\\@PAp@EfAIv@Ax@HrBAd@B|@MdB@PGl@A~AGv@Bj@AJI~AAjBG|A?bACj@DXX\\NFj@Hl@I\\Bx@Ex@`@bBf@NBjAZh@ATEd@Fh@KnBAf@EHEVON[FC|@g@DAnA{AR]b@O`@IZFjAt@dAPDBb@Nj@B\\Bf@Ud@IF@LIf@o@^q@X[l@IH?dAPx@Vp@JXJ^XTV^p@TTN`@f@~@Tl@b@|@XTv@lAf@fA\\d@F?TOLQNIX_@p@k@HM^Ul@k@j@WXQBCXDLALEJQNi@DEFSLWt@q@LURSv@o@TKPCXIn@g@XQT_@n@k@\\SNWf@]Z]n@i@TWLMt@a@V?DBLFBFVVHP?HHBBFFBXh@FT`@f@tAxBR^L`@', 'resource_state': 2}",False,False,False,False,everyone,False,,False,2863408243,3.186,7.3,,,False,,,False,False,124.1,54.3,0,0,False,
167,2,"{'id': 30502108, 'resource_state': 1}",Weekly run,5946.8,1737,1742,87.5,Run,0.0,2617222116,D1607650-5414-427D-92AC-26FCFD70DB3D,2776594859.0,2019-08-14T02:24:17Z,2019-08-13T19:24:17Z,(GMT-08:00) America/Los_Angeles,-25200.0,"[37.365211, -122.13723]","[37.365346, -122.137173]",,,,37.365211,-122.13723,6,4,0,1,0,"{'id': 'a2617222116', 'summary_polyline': 'q{`cFt|mhVICCECe@IQWW[s@}@mA_@s@Ma@CQ]q@YY_@B[De@NKPUJ[TSHk@h@]T_AnAmAv@Y\\k@d@c@Re@h@OHKLY^_@^_@TSTm@Xa@b@QJYF_@f@q@j@GP[`@_BrA]TKBQGEKSOYm@KOCKQ]K[Wc@Mg@SUQ_@c@m@_@s@CQa@i@_@[]Oa@[a@Qy@MkBi@]Aa@Hk@b@W^]XCHIHGNOLUFOLc@BICM@Q?YEOG_@EYMu@i@UKg@@WDw@V[PIJMRKJi@b@KF_@VMZIJWDMHSFE?ODs@HGBKAK@KAy@DqCMwA_@[GQA_A[e@E]?k@Ea@@e@Am@MEECEAUH]Be@A_AJiA@gBHy@@}@Aa@HkB?yBHcCEO@K@aAAO@[AWDc@AwDFk@@UEo@?]JwA@q@Fe@DsADW@OFMHo@Rs@HSN{@De@@aADc@BE?YC]?e@Ce@Bo@Lk@Z]V?NBF?b@WTUJ[Ta@l@{A@OX{@Hi@LMJSRUFULELDb@\\Zp@`@lAPXPj@d@h@FNBBP|@NVFLLHNTRJp@Vd@?x@Mf@Fh@@\\Fn@GL@RCh@JRGh@?pB^VJXBRJ`A?`@HH?TQ^MR@n@K|ABHJTDL?XCNDR?TDZJf@h@V^v@p@`@HRATD\\ATBLFRPPd@RTXj@h@j@VPJ?NFLHf@Lr@DPBt@PZLh@^RVt@j@NPPFb@X|Ah@\\RTZh@d@DH?JNj@Th@Nv@@f@Cj@@RCn@CDBj@GXGLQpAHr@PVTr@XZv@xA|@bAVl@j@`AFTHP`@b@DHJJBJ?TDBLTHRRVFRl@t@j@~@Jf@V`@FP', 'resource_state': 2}",False,False,False,False,everyone,False,,False,2776594859,3.424,7.6,,,False,,,False,False,124.1,54.2,2,0,False,
168,2,"{'id': 30502108, 'resource_state': 1}",What happened?!,2924.0,1274,3394,458.4,Run,0.0,2591232325,A331CE70-78F5-4003-93ED-723AA6DB5607,2749450109.0,2019-08-04T13:57:59Z,2019-08-04T06:57:59Z,(GMT-08:00) America/Los_Angeles,-25200.0,"[37.085607, -121.796267]","[37.085387, -121.795785]",,,,37.085607,-121.796267,0,3,0,1,0,"{'id': 'a2591232325', 'summary_polyline': '_hjaFtikfVCLBJKJGMGFCJ@LBGEFBDGJQHAFBNAFQJ@GJSMTj@|{A@QBEhAcATE`@?XJJHHR@PR|@@TDPFpAAPHdALd@AFTHFADEAOIKI_@?SGM?ODqADG?a@LaADgAG}@k@gACc@MYGk@K]KK]s@Uo@OSUi@Mo@?y@Ke@OKOB]XU?CGNq@FK@e@HY?gAFSZm@H]Zk@^k@\\[DQHKFYFu@?s@AUKo@Ca@Pk@b@{CFu@DYJUVaCNq@OmA@aBDw@CNCCAYEUc@mAc@c@i@UOYAG@kBI[@a@CQBSA{@BM?UFU@e@Ha@POFCLALS?KIKM?MBKHQFYAQFKLELI`@?JCFI?CEESLo@JYB[DKRYZUJYJa@Xk@JK@IDGNGLBHENWAEKGQ?]Hm@j@EBEHKNa@\\c@HYTQDKNG^QPMZYLADSPKTE?IDILAl@EHBREF?HEHG@QW?QCSBe@AMLm@Tc@@a@BYVo@DOV_@b@oBb@c@V]Li@`@c@DMLO', 'resource_state': 2}",False,False,False,False,everyone,False,,False,2749450109,2.295,5.0,,,False,,,False,False,816.0,346.2,0,2,False,
169,2,"{'id': 30502108, 'resource_state': 1}",Altitude no joke,4973.7,1822,1955,144.2,Run,0.0,2567449826,0E9DA519-8C12-4425-9BF1-C38BD75C30AD,2724604018.0,2019-07-27T14:28:35Z,2019-07-27T07:28:35Z,(GMT-08:00) America/Los_Angeles,-25200.0,"[39.276876, -120.123997]","[39.277901, -120.125721]",,,,39.276876,-120.123997,0,4,0,1,0,"{'id': 'a2567449826', 'summary_polyline': 'mgvnF~ud|U_@Oc@a@[SIAQO{@[cA?i@GWBaA\\WRWVOHc@\\u@lAQD]\\OTONMFGHQJe@^]d@Q\\q@n@c@h@_@L_@^]Lg@l@[TY^Qb@m@hAWdAEv@@RTx@RVNHPRPHX@LEHKXOBIRONEVWRa@x@eANKXq@LIJSNOXSLQVSNGPOZ?NGN@d@WFBLENOLINAP@LFl@p@b@VVDTTp@f@|@^VTb@NTL`@DNFVAz@JXAVLNPZ[PoAL[V]ZWh@UVGZCj@If@SZQPE^QNURIFId@W\\Y`@g@PITW`@[P]DY?OFSFGFCZe@HUB@JAFCD@HHFNVLFHPHHJDCHFLDFLDCHO?Y@ICM?YA]F_AJUH]\\y@`@o@NMFSMRMZ_@\\GJELWd@GNSpAA\\F\\@RCL@NGNOAGC[CAEI?a@c@ECCFECOSWQCD?f@ENa@VOTGPOx@IJu@n@SXc@VORSL_@NWTc@Zo@Xe@BSDCBM?e@JkAh@MLe@v@IZIv@GVi@FUEK@[AQIk@EiAUWI?IDOK_@KIOG[UQEc@Uc@c@G?]Oo@a@Y[[KI@QL]L_AVQHQ@c@NUTq@b@GHU^WVQ\\Y\\KHKVMJWj@{@h@CD]JSXMDK?GEk@]]c@K]Mo@H{@\\m@To@V]FUJMX_@lBaBRYjAeAFM^QJQZ[Ra@PQDA^[`@m@`@YLUf@HKGKCAGBEVSPU\\Sv@s@RKl@Ob@Eh@?VBXAPD^Pj@RRPLFFLTRFBJJJT@PSd@C@UhAQf@U`@a@\\EH[TCF[LMLEH', 'resource_state': 2}",False,False,False,False,everyone,False,,False,2724604018,2.73,5.6,,,False,,,False,False,2026.3,1958.1,0,0,False,
170,2,"{'id': 30502108, 'resource_state': 1}",After work run,7034.1,2375,2398,189.1,Run,0.0,2558115108,53F3F915-02C1-46DB-B040-FCBD23466375,2714981576.0,2019-07-23T23:45:00Z,2019-07-23T16:45:00Z,(GMT-08:00) America/Los_Angeles,-25200.0,"[37.33294, -122.088726]","[37.33299, -122.088655]",,,,37.33294,-122.088726,9,5,0,1,0,"{'id': 'a2558115108', 'summary_polyline': '{qzbFpmdhVWPi@FgAX]TQHk@d@iAp@k@h@IDuBpCoAj@a@n@OPEJH|@DT?n@Cf@@NH\\TVRLVHTNn@RfA@^Ex@f@N@LFv@r@JLLVZVHHBNFHN`B\\RL\\NHBHXXf@v@TVZLXVVd@Rl@^f@^v@FT@TdA`C?V_@VMNMXSVMZa@b@Wl@QhA?b@Bd@Eh@EPCHWX[VIPETYf@AFAl@BXG~A[f@o@j@?R@VBRFLLv@Fr@Jl@ALFV?v@\\fA@j@BVNX?LHFDHTV`@VZZD@PTFBDXHF@ND@?HHZHNDT?HFJFbAHVX`@JZ\\LNHBPDFF\\AHLf@DDBH?LBF@^Kl@VzBAl@BHQ~@P^H\\Vp@DT?RCFDL?j@CZDLCh@OdACHOJAFAHL`@Mx@\\p@Hz@ATZPLTAFPNJp@CN@FCJFX@j@?PCFCl@ETARWp@S\\_@Ru@BQCAIKGAUDc@EM?c@N_@Pk@@a@E_@GMWWAGKEAKCEQ@CCLO^WLOBUCEYBEDGTUX_@Za@f@WPO`@BJ?PTTh@?JJDRCZMHM@MEMAs@HSAICMOIUEc@Sa@UU_@SWCKM?QHSBEHAJO@UESU@g@NOGe@BOM}@MWSk@{@i@SOOYm@]a@IOF[\\{@X[Na@?MIQ_@]Ga@KAM]@IH]@YBG@YDOBi@FOFk@b@cABMK[@OLYJKPMNULg@@WCSWy@Lg@Zm@?ICEIDKEKs@Bg@Zu@Z]AGGIQAIIAOBSVo@d@q@AIGQGCYF[PCHq@l@GJ?HCFSICEFCHeBRgA@S@Gr@m@RIRONOLU`@c@TKH@JJHLFPR\\@NJX@NNXBNTNFFE]EMDU?IEEISBWO[Ew@AEGCM_@I[A_@I]EEE]OUMy@BIJOp@SDEFSNQL]HQ@OIMAi@D[BG?SDo@Ti@PKTWH]?KCSBa@PSN]@[L}@v@kALg@`@a@p@{@BOYaAOU]aAGa@KKEKUy@Aq@MKQc@GMUkAKSICGMUs@AIMYk@]CEOEGMSOMWGEG??IIBCOo@]@MEAKk@IMQIa@_@e@UMQQGOAUHW?QEa@?{B[i@WKMAMGMC[CIDUAUAUGMCk@Rg@d@_@Tk@^Of@]Te@TSHOJGLWXST[PK\\Kv@e@NQPK^Md@[~@If@e@JU', 'resource_state': 2}",False,False,False,False,everyone,False,,False,2714981576,2.962,6.0,,,False,,,False,False,270.2,103.6,1,0,False,
171,2,"{'id': 30502108, 'resource_state': 1}","Heat, wind, humidity... you win... you always do",4837.5,1525,1531,28.0,Run,0.0,2526457188,8D8B5F60-F5C3-4445-A8F4-01B2CB950406,2682357798.0,2019-07-12T18:24:42Z,2019-07-12T08:24:42Z,(GMT-10:00) Pacific/Honolulu,-36000.0,"[20.94385, -156.691779]","[20.945735, -156.691804]",,,,20.94385,-156.691779,0,4,2,1,0,"{'id': 'a2526457188', 'summary_polyline': 'ary~Brzj{\\VADDb@HRCROTELB^?n@Fp@Zb@LL?XIx@FPAZNPBl@Al@JP?NDb@BVEP@ZHD?HELAF@T?`@Nd@F\\@XDrAENKREVFp@@NC\\BZFDAh@Nt@EXK^@JCb@N`@Bl@Gd@TdA@fANV?^CVB~@GX@`@BPAJI@EDoALM`@M^EHB\\@TJLNHXPNHBd@UJClAFVQFCt@Db@JDB\\?DEAM@_@TSp@SF@BDBHLTNd@@DEN@NJj@XR^JJFj@RZBNFPPLDNPbAXLJNVTPZBXPLLPHp@f@`@b@PZRd@Zj@JLf@\\T@HONw@H{@Ro@@KBWE_AKq@BIXGH@H@LPF?r@QRM\\MJ?MH{@Na@LQACAIOMEQBIH?l@Jh@Bb@i@bBKd@El@CNE?YCOIo@_AM_@_@a@iAw@kAi@c@e@WKYWOEOWKEQOYMYEw@WQA{@_@IIIc@Ma@Cm@KYYSGAUB]NO@c@Na@Fk@Vu@@c@?c@Ta@FIDI@KIIg@[UaAKUIK?QHAFBh@Et@ADSNUFm@Dm@@c@Ds@@SCk@FaAGUGIM_@Q[GkAKc@@G@e@As@TE?QOgAIUBSAUFS@YCc@?i@Fa@?SG]FQ@{@YWAk@B}@KUAYIk@COIIAk@@SI_@EMIYEc@Ck@LS?gAWQIO?QMEAO@_ATcABSFU?c@F[AUCu@FqBKYD[@YAIE', 'resource_state': 2}",False,False,False,False,everyone,False,,False,2682357798,3.172,6.1,,,False,,,False,False,77.0,-4.4,0,0,False,
172,2,"{'id': 30502108, 'resource_state': 1}",Testing out trail runners,5563.7,1704,1713,95.5,Run,0.0,2492586081,86776D80-1A00-4787-BAFF-5E3DE49F3795,2647601676.0,2019-06-30T14:42:19Z,2019-06-30T07:42:19Z,(GMT-08:00) America/Los_Angeles,-25200.0,"[37.365235, -122.13699]","[37.365201, -122.137257]",,,,37.365235,-122.13699,3,3,0,1,0,"{'id': 'a2492586081', 'summary_polyline': 'u{`cFd{mhVY_@QE_@g@[o@iAyAYi@AG[YGUYi@MEE?CHONg@H_@V]^QDIFk@n@OHg@p@G@MNODW\\[J_@ZYXGJQJkAjAOJc@h@k@d@w@z@OJWHmBxA_AjAs@p@eAx@i@p@WJOJKLULMTSNEH]XOTQLc@^q@LIFMNCLSRWNGHs@v@w@d@]^SXKb@?n@TfBAf@QlBIRe@t@UN[b@GLi@pBIBe@\\w@bAe@^QRMFk@b@w@\\s@lAOLeAj@e@`@IDWXIRY|@OV[^GLCNW`@QPW`@Mr@Ef@Ql@UTCHYPKXMPe@JIFSBi@Pg@\\WZa@\\]Pc@Fu@^QLGR@JJ`@PXAx@AJ\\pA\\jBH|@?v@JnAL\\DRf@dAZLjA~@RFT?XWH]?i@Ju@l@wADGPKREz@_@j@y@NMJCHARHLFj@VTB^NTBr@Nj@?b@M^?RINM^{@VoAL_@h@cA`@_@JWPUVm@r@_AVk@X_@VWRc@PSVe@l@}@f@iAb@s@~A_BPG^YZM\\Uj@SROJCx@g@`AWTOl@S`@[b@URQdEsB|@i@b@O\\GTSLSBS?y@BOb@q@LEd@Gt@Df@A\\B|@ZJ?BBl@DD?JGJUCe@KQa@]SYOK]s@OIcAUg@Sg@q@UOS]EQCk@@SBMJ[VWNIb@GVKf@_@^e@LWD]?a@LYNKh@Ub@WLKRc@b@k@Rk@@a@AiAF[Ti@n@y@Pe@|@qEZc@VS\\ORQPUHa@CMUW', 'resource_state': 2}",False,False,False,False,everyone,False,,False,2647601676,3.265,6.4,,,False,,,False,False,152.6,85.1,1,0,False,
